,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2814159,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-26,-46.0,-25.0,-37.0,-59.0,-43.0,23.0
2814160,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-27,-45.0,-24.0,-34.0,-60.0,-44.0,26.0
2814161,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-28,-45.0,-27.0,-35.0,-58.0,-43.0,25.0
2814162,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-29,-47.0,-27.0,-41.0,-59.0,-44.0,25.0
2814163,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-30,-43.0,-19.0,-47.0,-57.0,-42.0,26.0
2814164,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-10-31,-42.0,-13.0,-39.0,-52.0,-24.0,18.0
2814165,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-01,-54.0,-31.0,-46.0,-69.0,-34.0,18.0
2814166,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-02,-54.0,-35.0,-41.0,-67.0,-68.0,29.0
2814167,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-03,-44.0,-23.0,-40.0,-59.0,-44.0,24.0
2814168,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-04,-44.0,-27.0,-39.0,-58.0,-43.0,25.0
2814169,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-05,-45.0,-26.0,-38.0,-60.0,-42.0,26.0
2814170,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-06,-45.0,-25.0,-44.0,-60.0,-40.0,27.0
2814171,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-07,-44.0,-20.0,-39.0,-57.0,-18.0,20.0
2814172,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-08,-45.0,-26.0,-36.0,-63.0,-22.0,17.0
2814173,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-09,-45.0,-25.0,-39.0,-58.0,-41.0,24.0
2814174,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-10,-42.0,-22.0,-36.0,-58.0,-42.0,26.0
2814175,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-11,-43.0,-26.0,-39.0,-57.0,-42.0,26.0
2814176,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-12,-44.0,-27.0,-36.0,-59.0,-41.0,26.0
2814177,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-13,-41.0,-21.0,-42.0,-58.0,-39.0,27.0
2814178,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-14,-38.0,-13.0,-32.0,-51.0,-17.0,19.0
2814179,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-15,-40.0,-21.0,-33.0,-60.0,-21.0,15.0
2814180,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-16,-43.0,-21.0,-38.0,-59.0,-40.0,24.0
2814181,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-17,-43.0,-23.0,-37.0,-60.0,-41.0,26.0
2814182,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-18,-43.0,-26.0,-37.0,-58.0,-41.0,26.0
2814183,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-19,-43.0,-26.0,-38.0,-59.0,-41.0,26.0
2814184,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-20,-42.0,-23.0,-44.0,-58.0,-40.0,27.0
2814185,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-21,-41.0,-18.0,-38.0,-55.0,-18.0,20.0
2814186,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-22,-43.0,-26.0,-40.0,-62.0,-21.0,17.0
2814187,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-23,-43.0,-25.0,-40.0,-59.0,-40.0,24.0
2814188,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-24,-43.0,-25.0,-40.0,-60.0,-41.0,26.0
2814189,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-25,-43.0,-26.0,-40.0,-58.0,-40.0,25.0
2814190,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-26,-41.0,-22.0,-38.0,-58.0,-40.0,25.0
2814191,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-27,-39.0,-19.0,-44.0,-57.0,-38.0,26.0
2814192,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-28,-35.0,-10.0,-34.0,-51.0,-15.0,17.0
2814193,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-29,-38.0,-18.0,-33.0,-58.0,-18.0,14.0
2814194,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-11-30,-42.0,-20.0,-33.0,-60.0,-61.0,26.0
2814195,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-01,-38.0,-16.0,-33.0,-57.0,-38.0,23.0
2814196,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-02,-41.0,-23.0,-38.0,-57.0,-38.0,25.0
2814197,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-03,-37.0,-19.0,-34.0,-56.0,-36.0,24.0
2814198,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-04,-40.0,-19.0,-41.0,-61.0,-51.0,30.0
2814199,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-05,-37.0,-15.0,-32.0,-52.0,-15.0,18.0
2814200,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-06,-44.0,-28.0,-42.0,-62.0,-20.0,16.0
2814201,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-07,-35.0,-16.0,-34.0,-54.0,-38.0,21.0
2814202,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-08,-38.0,-17.0,-29.0,-60.0,-54.0,27.0
2814203,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-09,-39.0,-24.0,-30.0,-56.0,-38.0,23.0
2814204,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-10,-37.0,-18.0,-26.0,-55.0,-38.0,24.0
2814205,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-11,-37.0,-17.0,-35.0,-54.0,-36.0,25.0
2814206,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-12,-34.0,-11.0,-23.0,-48.0,-14.0,17.0
2814207,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-13,-35.0,-17.0,-22.0,-54.0,-16.0,15.0
2814208,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-14,-38.0,-19.0,-31.0,-54.0,-38.0,22.0
2814209,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-15,-31.0,-9.0,-24.0,-52.0,-38.0,23.0
2814210,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-16,-31.0,-10.0,-21.0,-49.0,-37.0,22.0
2814211,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-17,-30.0,-9.0,-21.0,-49.0,-37.0,22.0
2814212,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-18,-41.0,-23.0,-43.0,-55.0,-37.0,26.0
2814213,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-19,-28.0,-2.0,-26.0,-42.0,-10.0,16.0
2814214,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-20,-24.0,-2.0,-18.0,-46.0,-11.0,12.0
2814215,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-21,-25.0,-2.0,-18.0,-44.0,-38.0,19.0
2814216,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-22,-23.0,1.0,-15.0,-46.0,-40.0,20.0
2814217,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-23,-14.0,14.0,-7.0,-35.0,-40.0,18.0
2814218,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-24,-25.0,19.0,-8.0,-46.0,-60.0,22.0
2814219,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-25,-59.0,-49.0,-28.0,-73.0,-74.0,32.0
2814220,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-26,-39.0,-14.0,-22.0,-56.0,-30.0,19.0
2814221,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-27,-38.0,-18.0,-22.0,-56.0,-14.0,14.0
2814222,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-28,-33.0,-10.0,-23.0,-53.0,-45.0,23.0
2814223,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-29,-26.0,-1.0,-13.0,-49.0,-45.0,23.0
2814224,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-30,-25.0,10.0,-8.0,-48.0,-59.0,25.0
2814225,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2020-12-31,-36.0,14.0,-16.0,-55.0,-64.0,27.0
2814226,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-01,-67.0,-58.0,-17.0,-76.0,-75.0,35.0
2814227,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-02,-48.0,-29.0,-22.0,-62.0,-37.0,22.0
2814228,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-03,-44.0,-28.0,-27.0,-61.0,-19.0,17.0
2814229,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-04,-38.0,-18.0,-25.0,-55.0,-38.0,23.0
2814230,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-05,-37.0,-18.0,-25.0,-56.0,-39.0,24.0
2814231,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-06,-37.0,-21.0,-25.0,-56.0,-38.0,24.0
2814232,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-07,-41.0,-24.0,-30.0,-58.0,-38.0,25.0
2814233,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-08,-39.0,-18.0,-34.0,-58.0,-37.0,26.0
2814234,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-09,-38.0,-16.0,-31.0,-54.0,-14.0,19.0
2814235,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-10,-41.0,-22.0,-30.0,-61.0,-17.0,17.0
2814236,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-11,-40.0,-21.0,-33.0,-57.0,-39.0,23.0
2814237,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-12,-43.0,-26.0,-38.0,-60.0,-41.0,26.0
2814238,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-13,-41.0,-26.0,-35.0,-58.0,-40.0,23.0
2814239,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-14,-44.0,-29.0,-37.0,-62.0,-43.0,22.0
2814240,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-15,-42.0,-26.0,-46.0,-62.0,-43.0,22.0
2814241,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-16,-43.0,-24.0,-43.0,-60.0,-26.0,16.0
2814242,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-17,-44.0,-28.0,-33.0,-64.0,-28.0,13.0
2814243,PH,Philippines,,,Cebu Metropolitan Area,,,ChIJnVBbLn-fqTMRPHWY015UhD0,2021-01-18,-47.0,-33.0,-46.0,-62.0,-47.0,22.0
